Digital Gain,11.69,3.41,10.81,3.18,8.39,2.1,42.43,13.77,17.22,3.29,33.33,5.65,17.99,4.27,19.35,4.27,57.58,9.73,12.14,2.11,31.65,5.64,14.5,3.2,11.67,2.4,58.64,13,85.27,18.81,18.7,5.53,38.47,7.62,20.03,3.84,37.17,9.2,4.42,1.82,11.4,2.87,17.88,4.07
797,0.0307,0.02982735,0.25354454,-0.20289427,-0.00104085,0.09134248,-0.14024842,-0.0032707,-0.01032757,0.17693107,0.04373482,0.15957081,0.05727907,0.0704459,0.04158875,0.08835652,0.10630149,0.09597274,0.14975429,0.09481099,0.11654264,0.10913571,0,08:45.3,0,0,0,,,,,,,,,,,,,,,,,
798,0.03060999,0.02977326,0.25440773,-0.20232563,-0.00106496,0.09244628,-0.1396517,-0.00166765,-0.0090373,0.17751577,0.04405687,0.16070375,0.0579498,0.07166544,0.04122386,0.0882265,0.10703229,0.09640883,0.15007058,0.09513167,0.11718401,0.10947564,0,08:45.5,0,0,0,,,,,,,,,,,,,,,,,
799,0.03065077,0.02988792,0.25536594,-0.20158973,-0.00090874,0.0936693,-0.13894491,0.00002497,-0.0076096,0.17823611,0.04442614,0.16190751,0.05878692,0.07308216,0.04099681,0.08832625,0.10791677,0.09695315,0.15048696,0.09554655,0.11808465,0.109951,0,08:45.5,0,0,0,,,,,,,,,,,,,,,,,
800,0.03077814,0.03013497,0.25637925,-0.20072687,-0.00064067,0.09497536,-0.1381525,0.0017713,-0.00608214,0.17904845,0.0448248,0.16316088,0.05975739,0.07463887,0.04089112,0.08863068,0.10891583,0.09757329,0.15099429,0.0960512,0.11919884,0.11052101,0,08:45.7,0,0,0,,,,,,,,,,,,,,,,,
801,0.03097374,0.03049732,0.25742951,-0.19975886,-0.0002786,0.09634728,-0.13728955,0.00355021,-0.0044671,0.17993845,0.0452451,0.16445418,0.06084492,0.07631346,0.04090236,0.08912311,0.10999897,0.09824505,0.15158747,0.09663887,0.12050053,0.111172,0,08:45.8,0,0,0,,,,,,,,,,,,,,,,,
802,0.03122472,0.03096318,0.25850293,-0.19870114,0.00016534,0.09777118,-0.13636486,0.0053501,-0.00279902,0.18089837,0.04568303,0.16578251,0.06203809,0.07808907,0.04102322,0.08979549,0.11115608,0.09897135,0.15225942,0.09730061,0.12197244,0.11189958,0,08:45.9,0,0,0,,,,,,,,,,,,,,,,,
803,0.03151576,0.03152078,0.25958386,-0.19757217,0.0006706,0.09923495,-0.13539082,0.00715701,-0.00109762,0.18191443,0.04613371,0.16713889,0.06331962,0.07993937,0.04124539,0.09063314,0.11236199,0.09973498,0.15300223,0.09802909,0.12359545,0.11268637,0,08:45.9,0,0,0,,,,,,,,,,,,,,,,,
804,0.03183281,0.03215787,0.26066035,-0.19638762,0.00121593,0.10072838,-0.13437727,0.00895707,0.00061415,0.18297419,0.04659553,0.16851595,0.06467411,0.08184609,0.04157968,0.09162083,0.11360401,0.10052543,0.15380943,0.0988191,0.12534745,0.11351828,0,08:46.0,0,0,0,,,,,,,,,,,,,,,,,
805,0.03216504,0.03286372,0.26171881,-0.19516721,0.00178517,0.10223317,-0.13333338,0.01073389,0.00231103,0.18406565,0.04706461,0.16990857,0.06608885,0.08377644,0.04200359,0.09274539,0.11486991,0.10133597,0.15467966,0.09966618,0.12721048,0.11438887,0,08:46.2,0,0,0,,,,,,,,,,,,,,,,,
806,0.03250062,0.03362634,0.26274568,-0.1939237,0.00235897,0.10374278,-0.13226773,0.01247655,0.00398765,0.18518011,0.04753568,0.17130733,0.0675475,0.08571939,0.04251701,0.09399113,0.1161366,0.10215502,0.15560947,0.10056458,0.12916324,0.11528187,0,08:46.3,0,0,0,,,,,,,,,,,,,,,,,
807,0.0328427,0.03444924,0.26374131,-0.19266278,0.00294583,0.10525639,-0.13118309,0.01418421,0.00562976,0.1863209,0.0480078,0.17271334,0.06904446,0.08765788,0.04312358,0.09534955,0.11741327,0.10298713,0.15659103,0.10151078,0.13119557,0.11619914,0,08:46.4,0,0,0,,,,,,,,,,,,,,,,,
808,0.03317517,0.0353188,0.2646898,-0.19140686,0.00352023,0.10675465,-0.13009469,0.01583997,0.00720853,0.1874679,0.04848486,0.17411743,0.07056371,0.08955813,0.04381119,0.09680577,0.11868134,0.10382577,0.15761548,0.10250248,0.1332871,0.1171285,0,08:46.5,0,0,0,,,,,,,,,,,,,,,,,
809,0.0334775,0.0362163,0.26557261,-0.19017775,0.00404292,0.10822296,-0.12901774,0.01742651,0.00869415,0.18859413,0.04895481,0.17550673,0.07208426,0.09139601,0.04457521,0.09833694,0.11992143,0.10464334,0.15867774,0.10353693,0.13540506,0.11804046,0,08:46.5,0,0,0,,,,,,,,,,,,,,,,,
810,0.03373133,0.03712262,0.2663717,-0.18899931,0.00448165,0.10963731,-0.12796918,0.01892605,0.01008535,0.1896763,0.04940715,0.17686377,0.07358419,0.09315027,0.04540626,0.09991853,0.12110076,0.10543267,0.15976533,0.10461231,0.13751714,0.11891624,0,08:46.7,0,0,0,,,,,,,,,,,,,,,,,
811,0.03391587,0.03802249,0.26706672,-0.18788332,0.00480174,0.11097606,-0.12696698,0.02031778,0.01134226,0.19068748,0.04983384,0.1781739,0.0750422,0.09479368,0.04627209,0.1015245,0.12219606,0.10617595,0.1608737,0.10572532,0.13958491,0.11973394,0,08:46.7,0,0,0,,,,,,,,,,,,,,,,,
812,0.03404005,0.03891778,0.26766166,-0.18683311,0.00501822,0.11224598,-0.12601364,0.0216075,0.01247356,0.19163515,0.05023852,0.1794347,0.07645299,0.09629886,0.04718429,0.10314222,0.12321246,0.10687649,0.16199128,0.10687026,0.1416029,0.12049416,0,08:46.9,0,0,0,,,,,,,,,,,,,,,,,
813,0.03410769,0.03980792,0.2681582,-0.18584965,0.00513209,0.11345308,-0.12510826,0.02279536,0.01347099,0.19252218,0.05062077,0.18064426,0.07781179,0.09768332,0.04814421,0.10475899,0.12414076,0.10752858,0.16311398,0.10804474,0.14355969,0.12119263,0,08:47.0,0,0,0,,,,,,,,,,,,,,,,,
814,0.0341229,0.04069445,0.26855808,-0.18493772,0.00515179,0.11459445,-0.12425267,0.02388042,0.01432606,0.19335181,0.05098472,0.18180171,0.07911305,0.09895362,0.04914309,0.10636564,0.124989,0.10814741,0.16423559,0.10924719,0.14544211,0.12182652,0,08:47.0,0,0,0,,,,,,,,,,,,,,,,,
815,0.03409792,0.04158504,0.26886711,-0.18408957,0.00509314,0.11567906,-0.12344979,0.02486949,0.01506029,0.19412918,0.05133116,0.1829074,0.08035752,0.10010938,0.05017542,0.10795528,0.12576787,0.10873467,0.1653515,0.11047713,0.14725003,0.12239901,0,08:47.2,0,0,0,,,,,,,,,,,,,,,,,
816,0.03404316,0.04248478,0.26909199,-0.18329506,0.00496178,0.11671393,-0.1226931,0.02576741,0.01567864,0.19485967,0.05166351,0.18396102,0.08154525,0.10113738,0.05124094,0.10951704,0.12647502,0.10929614,0.16646114,0.11173297,0.14898206,0.12291189,0,08:47.3,0,0,0,,,,,,,,,,,,,,,,,
817,0.0339765,0.04340318,0.26924476,-0.18254778,0.00478816,0.11771107,-0.12197494,0.02658463,0.01618495,0.19555673,0.05199238,0.18496591,0.08267774,0.10206306,0.05234863,0.11104966,0.12712415,0.10984654,0.16756374,0.11301441,0.15064116,0.12337359,0,08:47.3,0,0,0,,,,,,,,,,,,,,,,,
818,0.03392391,0.04435509,0.2693426,-0.18183307,0.00460188,0.11869122,-0.12128133,0.02734154,0.01661208,0.19624713,0.05232469,0.18593168,0.08376903,0.10291749,0.0534968,0.1125614,0.12774119,0.11040938,0.16865557,0.11432051,0.15224242,0.12380046,0,08:47.4,0,0,0,,,,,,,,,,,,,,,,,
819,0.03387852,0.04533568,0.26937947,-0.18115543,0.00439301,0.11965193,-0.12061685,0.02803173,0.01695495,0.19691272,0.05265994,0.18685323,0.08481114,0.10367814,0.05467731,0.11404237,0.12831713,0.11098232,0.16973187,0.11565253,0.1537732,0.12418383,0,08:47.5,0,0,0,,,,,,,,,,,,,,,,,
820,0.03382981,0.046332,0.26934698,-0.18052515,0.0041339,0.120584,-0.11998978,0.02865124,0.01721685,0.19753495,0.05298878,0.18772013,0.0857947,0.10433646,0.05587811,0.11547823,0.12883435,0.1115575,0.17079078,0.11701101,0.15521096,0.12451596,0,08:47.7,0,0,0,,,,,,,,,,,,,,,,,
821,0.0337809,0.04734299,0.26924586,-0.17993417,0.00383321,0.12148212,-0.1194036,0.02920288,0.01740292,0.19811308,0.05330689,0.18852599,0.08671606,0.10490151,0.05709151,0.11685741,0.12928958,0.11213097,0.17182617,0.11839286,0.15654576,0.1247899,0,08:47.8,0,0,0,,,,,,,,,,,,,,,,,
822,0.03375112,0.04837804,0.26908937,-0.17936866,0.00351858,0.12236267,-0.11885114,0.02970107,0.0175316,0.198667,0.05362708,0.18927863,0.08758553,0.10539767,0.05832795,0.11818537,0.129705,0.1127177,0.17283492,0.11979333,0.15779057,0.12501416,0,08:47.9,0,0,0,,,,,,,,,,,,,,,,,
823,0.03375532,0.04944102,0.26888868,-0.17881338,0.0032159,0.12324096,-0.11832242,0.0301572,0.01762547,0.19920702,0.05395239,0.18998142,0.08841039,0.10583221,0.05958487,0.11946291,0.1300884,0.11333021,0.17381448,0.12121157,0.1589532,0.12520665,0,08:48.0,0,0,0,,,,,,,,,,,,,,,,,
824,0.03380845,0.05054238,0.26865673,-0.1782556,0.00294552,0.12412701,-0.11780255,0.0305899,0.01770686,0.19975193,0.05428744,0.19064392,0.08919827,0.10622615,0.06085209,0.1206963,0.130458,0.11398596,0.17476733,0.12264542,0.16004334,0.12537669,0,08:48.0,0,0,0,,,,,,,,,,,,,,,,,
825,0.03392341,0.05168661,0.26840273,-0.17767137,0.00273109,0.1250342,-0.11728965,0.03101281,0.01779191,0.20031311,0.05463792,0.19127066,0.08996382,0.10661614,0.06214744,0.12189386,0.1308268,0.11469781,0.17569505,0.12408893,0.16107507,0.12553784,0,08:48.1,0,0,0,,,,,,,,,,,,,,,,,
826,0.0341107,0.05287601,0.26813787,-0.17705473,0.00258891,0.12597664,-0.11677213,0.03143639,0.01791326,0.20089838,0.05500661,0.19186777,0.09071495,0.10699832,0.06346625,0.12306201,0.13120568,0.11546624,0.17660041,0.12553971,0.16205619,0.12570061,0,08:48.3,0,0,0,,,,,,,,,,,,,,,,,
827,0.03438162,0.05411351,0.26787084,-0.17639172,0.00254138,0.12696089,-0.11624459,0.03187205,0.01807979,0.20152244,0.05539704,0.1924438,0.09146104,0.10738928,0.06480673,0.12420367,0.13160837,0.11630896,0.17748053,0.12699427,0.16300082,0.1258726,0,08:48.4,0,0,0,,,,,,,,,,,,,,,,,
828,0.03475123,0.05540827,0.26761711,-0.17566076,0.00261447,0.12800063,-0.11569398,0.03234061,0.01833135,0.20220691,0.05581689,0.19300774,0.09221391,0.10782044,0.06617472,0.12533519,0.13205679,0.11723902,0.17833586,0.1284484,0.16392872,0.12607829,0,08:48.5,0,0,0,,,,,,,,,,,,,,,,,
829,0.03523045,0.05676249,0.26738513,-0.17485563,0.00282975,0.12910943,-0.11510901,0.03285442,0.01867904,0.20296416,0.05627597,0.1935713,0.0929912,0.10832277,0.06758249,0.12646934,0.13256478,0.11826591,0.17917441,0.12989843,0.16485728,0.12632787,0,08:48.5,0,0,0,,,,,,,,,,,,,,,,,
830,0.03578924,0.05814861,0.2671555,-0.17399165,0.00314,0.13026139,-0.11450864,0.03339773,0.01910433,0.20375532,0.0567582,0.19412138,0.09377927,0.10886483,0.06900326,0.12759559,0.1331095,0.11936897,0.17998976,0.13134336,0.16576739,0.12661311,0,08:48.7,0,0,0,,,,,,,,,,,,,,,,,
831,0.0364098,0.0595469,0.26691726,-0.17307155,0.00352495,0.13144206,-0.1138997,0.03396197,0.01962004,0.20456852,0.05725627,0.19464943,0.09456767,0.1094272,0.07043355,0.12870848,0.13368173,0.12053682,0.18077834,0.13277696,0.16663755,0.126917,0,08:48.7,0,0,0,,,,,,,,,,,,,,,,,
832,0.03709932,0.06095555,0.26667735,-0.17208816,0.00400213,0.13266012,-0.11327616,0.03456264,0.02023748,0.20541787,0.05777354,0.19516277,0.09537307,0.11003213,0.07186869,0.12981215,0.13429117,0.12176614,0.18153782,0.13419223,0.16748552,0.12725149,0,08:48.8,0,0,0,,,,,,,,,,,,,,,,,
833,0.03785699,0.06236934,0.26643902,-0.17103231,0.00457767,0.13391529,-0.11263693,0.03520133,0.02095497,0.20630392,0.0583087,0.19566843,0.09619474,0.11068981,0.07330929,0.13091123,0.13493612,0.12305636,0.1822702,0.13558489,0.16831458,0.12762475,0,08:49.0,0,0,0,,,,,,,,,,,,,,,,,
834,0.03868058,0.06378222,0.26620647,-0.16989738,0.00525299,0.13520578,-0.11198147,0.03588174,0.02179714,0.20723362,0.05886558,0.19616911,0.09704008,0.11140329,0.07475214,0.13201219,0.13563268,0.1244158,0.18297465,0.13694957,0.16913143,0.12804069,0,08:49.0,0,0,0,,,,,,,,,,,,,,,,,
835,0.03956994,0.06518923,0.2659817,-0.16868423,0.0060363,0.13653494,-0.11130936,0.03661009,0.02275495,0.20820996,0.05944424,0.1966707,0.09791709,0.11219452,0.07619753,0.13311724,0.13639037,0.1258395,0.18365037,0.13828105,0.16994613,0.12851129,0,08:49.2,0,0,0,,,,,,,,,,,,,,,,,
836,0.04052014,0.06658454,0.2657674,-0.16739613,0.00692581,0.13789847,-0.11062118,0.03738907,0.02382048,0.20923421,0.06004252,0.1971782,0.09882767,0.113056,0.0776444,0.13422844,0.13719687,0.12732077,0.18429977,0.13957636,0.1707617,0.12903665,0,08:49.2,0,0,0,,,,,,,,,,,,,,,,,
837,0.04152879,0.06796079,0.26556706,-0.16602735,0.00792119,0.13929722,-0.10991441,0.03821979,0.02501046,0.21030582,0.06066001,0.19769683,0.0997761,0.11399584,0.07909223,0.13534871,0.13807307,0.12885395,0.18492518,0.1408325,0.17158373,0.12962408,0,08:49.4,0,0,0,,,,,,,,,,,,,,,,,
838,0.04259415,0.06931485,0.26538441,-0.16457765,0.00902761,0.14073165,-0.1091872,0.03910434,0.02632107,0.21143383,0.06130219,0.19823191,0.10076671,0.11502102,0.08053658,0.13648453,0.13901789,0.13043626,0.18552715,0.14204577,0.17242029,0.13027608,0,08:49.5,0,0,0,,,,,,,,,,,,,,,,,
839,0.04372318,0.07064902,0.26523069,-0.1630474,0.01026447,0.14220954,-0.10843775,0.04004947,0.02775194,0.21263173,0.06197205,0.19879347,0.101811,0.11613277,0.08197935,0.13764217,0.14004557,0.13207322,0.18610616,0.14321408,0.17329001,0.13101032,0,08:49.5,0,0,0,,,,,,,,,,,,,,,,,
840,0.04488546,0.07193933,0.26509058,-0.16146064,0.01158385,0.14370653,-0.10767791,0.04103917,0.02928587,0.21386723,0.06266087,0.19937475,0.10289687,0.11730854,0.08341808,0.13881451,0.14114378,0.13374437,0.18666959,0.14433537,0.17417336,0.13180947,0,08:49.7,0,0,0,,,,,,,,,,,,,,,,,
841,0.0460485,0.0731606,0.26494434,-0.15983719,0.01293443,0.14519471,-0.10692902,0.04205267,0.03088824,0.2151053,0.0633527,0.19996312,0.1040071,0.11852396,0.0848361,0.13998416,0.1422734,0.13541728,0.1872066,0.14540908,0.17503978,0.13264969,0,08:49.8,0,0,0,,,,,,,,,,,,,,,,,
842,0.04721174,0.07430992,0.26479673,-0.15818352,0.01433221,0.1466679,-0.10619099,0.04308951,0.03254027,0.21635658,0.06404794,0.20056114,0.10514536,0.11977763,0.08622618,0.1411483,0.14343947,0.13708116,0.18771712,0.14643291,0.17589429,0.13353029,0,08:49.9,0,0,0,,,,,,,,,,,,,,,,,
843,0.04837533,0.075385,0.2646555,-0.15650351,0.01577108,0.14812875,-0.10546667,0.04414962,0.03423965,0.21762246,0.06474748,0.2011721,0.10631251,0.12106767,0.08759966,0.1423033,0.1446583,0.13873388,0.18820299,0.14740509,0.17674465,0.1344552,0,08:49.9,0,0,0,,,,,,,,,,,,,,,,,
844,0.04953639,0.07638784,0.26452544,-0.15480138,0.01725348,0.14957848,-0.10475712,0.04523177,0.0359646,0.21890505,0.06545123,0.20180106,0.10751211,0.12239635,0.08895851,0.14344987,0.14592111,0.14037275,0.18866794,0.14832608,0.17759095,0.13542369,0,08:50.0,0,0,0,,,,,,,,,,,,,,,,,
845,0.05069967,0.0773196,0.26441628,-0.15308738,0.01879575,0.15102242,-0.10405873,0.04633726,0.03771266,0.22021115,0.0661604,0.20245385,0.10874857,0.1237701,0.09028815,0.14458878,0.14722948,0.14199869,0.18911339,0.14919581,0.17843993,0.13644171,0,08:50.1,0,0,0,,,,,,,,,,,,,,,,,
846,0.0518693,0.07818682,0.2643356,-0.1513544,0.02040439,0.15245917,-0.10336639,0.04747062,0.03947099,0.22154734,0.06688142,0.20313746,0.11002806,0.12518468,0.09160615,0.14571612,0.14859422,0.14360149,0.1895462,0.15001613,0.17930035,0.13751395,0,08:50.2,0,0,0,,,,,,,,,,,,,,,,,
847,0.05304801,0.07899602,0.26429304,-0.14961648,0.02208068,0.1538934,-0.1026808,0.04863054,0.04123054,0.22291321,0.06761124,0.20385359,0.11135156,0.12663668,0.0929081,0.14683002,0.15001847,0.14518844,0.1899617,0.15078968,0.18017276,0.13863942,0,08:50.4,0,0,0,,,,,,,,,,,,,,,,,
848,0.05424836,0.07975959,0.26430455,-0.14786857,0.02384339,0.15533859,-0.10199921,0.04982441,0.04299189,0.2243282,0.06835549,0.20461029,0.11272728,0.12814313,0.09421072,0.14793977,0.1515094,0.14676641,0.19037005,0.15151915,0.18107586,0.13982856,0,08:50.5,0,0,0,,,,,,,,,,,,,,,,,
849,0.05548975,0.08049199,0.26438901,-0.14611228,0.02572418,0.15680888,-0.10130452,0.05106059,0.04474327,0.22581148,0.06912383,0.20542014,0.11416579,0.12972243,0.0955172,0.14905192,0.15308784,0.14834166,0.19077921,0.15220615,0.18202953,0.14109452,0,08:50.5,0,0,0,,,,,,,,,,,,,,,,,
850,0.05675728,0.08118766,0.26453996,-0.14436163,0.02769581,0.15829109,-0.10060482,0.05232734,0.04646645,0.22733864,0.06991126,0.20627566,0.11566163,0.13134275,0.09681935,0.15015659,0.15473577,0.14990713,0.19119106,0.15285699,0.18302277,0.14242713,0,08:50.6,0,0,0,,,,,,,,,,,,,,,,,
851,0.05803074,0.08183983,0.26474726,-0.14264247,0.02971656,0.15976465,-0.09991336,0.05361036,0.04812245,0.22888529,0.07070865,0.20716648,0.1172038,0.13297457,0.09812135,0.15124612,0.15643303,0.15144667,0.19160803,0.15347797,0.18403567,0.14380154,0,08:50.8,0,0,0,,,,,,,,,,,,,,,,,
852,0.05932148,0.08245435,0.2650196,-0.14095597,0.03180728,0.16123088,-0.0992268,0.05491025,0.04971381,0.23046076,0.07151344,0.20809191,0.11878979,0.13462964,0.09942163,0.15231474,0.15817435,0.15295659,0.19202869,0.15406977,0.185068,0.14521837,0,08:50.9,0,0,0,,,,,,,,,,,,,,,,,
853,0.06064177,0.08304647,0.26537058,-0.13929911,0.03398893,0.16270034,-0.09853762,0.0562368,0.05123389,0.23207973,0.07233459,0.20905823,0.12043229,0.13631034,0.10072009,0.15336439,0.15997295,0.15445036,0.19245954,0.15463629,0.18613505,0.14668919,0,08:50.9,0,0,0,,,,,,,,,,,,,,,,,
854,0.06200208,0.08362835,0.26581097,-0.13767627,0.03627409,0.16418582,-0.09784118,0.05759274,0.05267873,0.23374744,0.07317264,0.21006945,0.12213581,0.13802469,0.10201974,0.15439744,0.16183728,0.15593816,0.19290255,0.15518062,0.18724616,0.14821398,0,08:51.0,0,0,0,,,,,,,,,,,,,,,,,
855,0.06341626,0.08421589,0.26635319,-0.13607633,0.03868531,0.16569097,-0.09712623,0.05898595,0.05405157,0.23547992,0.07403463,0.21112949,0.12390584,0.13977826,0.10333954,0.15542099,0.16377476,0.15743005,0.19336218,0.15570562,0.18841422,0.14980398,0,08:51.2,0,0,0,,,,,,,,,,,,,,,,,
856,0.06489547,0.08482302,0.26700729,-0.13449626,0.04123316,0.16722736,-0.09638653,0.060422,0.05535418,0.23728395,0.07492383,0.21224159,0.12574647,0.14157863,0.10467499,0.15643851,0.16578172,0.15893213,0.19385025,0.15621537,0.18964745,0.15146263,0,08:51.3,0,0,0,,,,,,,,,,,,,,,,,
857,0.06645223,0.08546237,0.26778236,-0.13293158,0.0439319,0.16880742,-0.09561682,0.06190822,0.05660139,0.2391682,0.07584245,0.21341005,0.12766591,0.14342843,0.10603551,0.1574595,0.16787568,0.16046302,0.19436695,0.15671335,0.19095735,0.15319699,0,08:51.3,0,0,0,,,,,,,,,,,,,,,,,
858,0.06809734,0.08614767,0.26868618,-0.13137645,0.04679672,0.17043811,-0.09481022,0.06344838,0.05780093,0.24114373,0.07679609,0.21463463,0.12966707,0.14535309,0.10742337,0.15849048,0.17005658,0.16203359,0.19491684,0.15720293,0.19235547,0.15501313,0,08:51.5,0,0,0,,,,,,,,,,,,,,,,,
859,0.06985608,0.08690234,0.26973605,-0.12980606,0.04986187,0.17213644,-0.09394629,0.06505856,0.05896282,0.24323215,0.07779305,0.2159265,0.13176757,0.14737792,0.10885098,0.15954524,0.17234018,0.16366555,0.19550785,0.15768655,0.19386807,0.15692715,0,08:51.5,0,0,0,,,,,,,,,,,,,,,,,
860,0.0717252,0.08772881,0.27092698,-0.12822659,0.05312243,0.17390372,-0.09302714,0.06673943,0.06010107,0.24542457,0.07883692,0.21728298,0.13396257,0.14949526,0.11032636,0.16063216,0.17473774,0.16536444,0.19614284,0.15816815,0.1955003,0.15893534,0,08:51.6,0,0,0,,,,,,,,,,,,,,,,,
861,0.07367497,0.08860827,0.27223498,-0.12666567,0.05651989,0.17570753,-0.09206793,0.06847071,0.06119961,0.24768619,0.07991224,0.21868241,0.13623343,0.15167031,0.11183081,0.16174164,0.17720215,0.16711251,0.19682142,0.15865038,0.19722444,0.16101801,0,08:51.8,0,0,0,,,,,,,,,,,,,,,,,
862,0.07569624,0.08953556,0.27364951,-0.12511675,0.06004669,0.17753527,-0.09108193,0.07024355,0.062257,0.2500051,0.08101426,0.22011466,0.13856927,0.15390755,0.11336322,0.16286781,0.17972295,0.16889815,0.19753735,0.15913363,0.19902571,0.16316266,0,08:51.9,0,0,0,,,,,,,,,,,,,,,,,
863,0.07779444,0.09051751,0.27516842,-0.12357192,0.06370521,0.17939252,-0.09006616,0.07206047,0.06329599,0.25238657,0.08214178,0.22158219,0.14097258,0.15620312,0.11491597,0.16402049,0.18229985,0.1707391,0.19829363,0.15961559,0.20091607,0.16537268,0,08:52.0,0,0,0,,,,,,,,,,,,,,,,,
864,0.0799688,0.0915553,0.2767882,-0.12201864,0.06749393,0.18128461,-0.08901884,0.0739281,0.06431453,0.25483093,0.0832974,0.2230798,0.14344485,0.15857057,0.11650036,0.16520137,0.18493351,0.17264323,0.19909066,0.16009547,0.20289449,0.1676506,0,08:52.0,0,0,0,,,,,,,,,,,,,,,,,
865,0.0822164,0.09265096,0.27850199,-0.12045155,0.07141087,0.18321148,-0.08794273,0.07584503,0.06534354,0.25733939,0.08448122,0.22460456,0.14598013,0.16100243,0.11811505,0.16641675,0.18762395,0.17460971,0.19992504,0.16057257,0.20496233,0.16999449,0,08:52.2,0,0,0,,,,,,,,,,,,,,,,,
866,0.08453434,0.09380259,0.28030351,-0.11886328,0.07544529,0.18516283,-0.0868365,0.07780851,0.06638873,0.25990683,0.08568994,0.22615303,0.14857477,0.16351897,0.11974971,0.16767019,0.1903722,0.17663574,0.20079845,0.16104577,0.20712237,0.17240065,0,08:52.3,0,0,0,,,,,,,,,,,,,,,,,
867,0.08691547,0.09500285,0.28218102,-0.117246,0.07958897,0.1871372,-0.08570438,0.07981686,0.06747089,0.26252401,0.08692721,0.22771998,0.15121998,0.16612446,0.12141447,0.16896343,0.19316506,0.17872646,0.2017069,0.16151342,0.20937024,0.17486794,0,08:52.4,0,0,0,,,,,,,,,,,,,,,,,
868,0.08934908,0.09624823,0.28412282,-0.11559585,0.08382021,0.1891259,-0.08455398,0.08186544,0.06859215,0.26518252,0.08818702,0.22930066,0.15391165,0.16880158,0.12309206,0.1703037,0.19599675,0.18088305,0.20264919,0.16197377,0.21170263,0.17738722,0,08:52.5,0,0,0,,,,,,,,,,,,,,,,,
869,0.09183321,0.09753826,0.2861222,-0.11390087,0.08813431,0.19112982,-0.08338954,0.08395282,0.06977431,0.26787999,0.08947043,0.23088939,0.15664212,0.17154901,0.12478328,0.17169406,0.19886206,0.18310414,0.20362127,0.16242574,0.21411981,0.17996232,0,08:52.5,0,0,0,,,,,,,,,,,,,,,,,
870,0.09436385,0.09887041,0.28816888,-0.11214721,0.09252057,0.19314523,-0.08221283,0.08608168,0.07103229,0.27061611,0.09077831,0.23248577,0.15940821,0.17438541,0.12648852,0.17314194,0.20176063,0.18539113,0.20462565,0.16286869,0.21662438,0.18259004,0,08:52.6,0,0,0,,,,,,,,,,,,,,,,,
871,0.09690323,0.10021693,0.29023153,-0.11035214,0.09692436,0.19514175,-0.08104063,0.08822806,0.07236924,0.27334845,0.09209805,0.23407446,0.16218726,0.17727591,0.12819535,0.17463788,0.20466259,0.18772042,0.20565473,0.16330177,0.21918702,0.18524605,0,08:52.7,0,0,0,,,,,,,,,,,,,,,,,
872,0.09940877,0.10154424,0.29227331,-0.10853686,0.10126874,0.19707747,-0.0799033,0.09036223,0.07376066,0.27603021,0.09340905,0.23562756,0.16494776,0.18019745,0.12988442,0.17616095,0.20753156,0.19005518,0.20669453,0.16372478,0.22176668,0.18789911,0,08:52.9,0,0,0,,,,,,,,,,,,,,,,,
873,0.10186247,0.10283553,0.29427221,-0.10670049,0.10552651,0.19893676,-0.07881423,0.0924736,0.07520106,0.27864558,0.09470241,0.23713477,0.16767433,0.18311842,0.13153887,0.17770103,0.21034645,0.19238028,0.20773709,0.16413277,0.22434177,0.19052838,0,08:52.9,0,0,0,,,,,,,,,,,,,,,,,
874,0.10424949,0.10408141,0.29621583,-0.1048471,0.10968117,0.20071276,-0.07778217,0.09455466,0.07669535,0.28118291,0.09597514,0.23859113,0.17035446,0.18604141,0.13316825,0.17925352,0.21309391,0.1946906,0.20877902,0.16452338,0.22690511,0.19312967,0,08:53.0,0,0,0,,,,,,,,,,,,,,,,,
875,0.10655528,0.10526793,0.29808888,-0.10297452,0.11370414,0.20239399,-0.0768179,0.09659744,0.07823179,0.28362793,0.09722187,0.2399901,0.17297968,0.18894967,0.13473763,0.18081076,0.21576273,0.19696851,0.20980658,0.16489434,0.22944084,0.19569024,0,08:53.2,0,0,0,,,,,,,,,,,,,,,,,
876,0.10876956,0.10638735,0.29987946,-0.10107627,0.11756647,0.20397308,-0.07592797,0.09859195,0.07982641,0.28596777,0.09843782,0.24132496,0.17553237,0.19183919,0.13624704,0.18236598,0.21833582,0.1991982,0.21081929,0.16524462,0.23193254,0.19819556,0,08:53.3,0,0,0,,,,,,,,,,,,,,,,,
